company1Label,p1Label,intermediateLabel,p2Label,company2Label,p1,p2,company1,company2
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Boeing,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q66
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Verizon Communications,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q467752
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Verizon Communications,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q467752
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Verizon Communications,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q467752
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Boeing,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q66
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Intel Corporation,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q248
Cisco,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P112,Intel Corporation,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P112,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q248
Cisco,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Intel Corporation,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q248
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Intel Corporation,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q248
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Intel Corporation,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q248
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Intel Corporation,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q248
Cisco,http://www.wikidata.org/prop/direct/P127,BlackRock,http://www.wikidata.org/prop/direct/P127,BlackRock,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q219635
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Citigroup,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q219508
ExxonMobil,http://www.wikidata.org/prop/P127,statement/Q156238-6fefd301-4f47-db4c-ba9e-3578abe84e6e,http://www.wikidata.org/prop/statement/P127,BlackRock,http://www.wikidata.org/prop/P127,http://www.wikidata.org/prop/statement/P127,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q219635
Cisco,http://www.wikidata.org/prop/P127,statement/Q173395-baea6521-4831-6ddc-f604-a32135bcf001,http://www.wikidata.org/prop/statement/P127,BlackRock,http://www.wikidata.org/prop/P127,http://www.wikidata.org/prop/statement/P127,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q219635
Cisco,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Qualcomm,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q544847
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,The Walt Disney Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q7414
ExxonMobil,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,The Walt Disney Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q7414
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,The Walt Disney Company,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q7414
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,The Walt Disney Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q7414
Cisco,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,The Walt Disney Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q7414
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Citigroup,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q219508
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,The Walt Disney Company,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q7414
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,PepsiCo,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q334800
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,McDonald's,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q38076
Cisco,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,McDonald's,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q38076
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,PepsiCo,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q334800
Cisco,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,PepsiCo,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q334800
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Merck & Co.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q247489
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,McDonald's,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q38076
ExxonMobil,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,McDonald's,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q38076
ExxonMobil,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,McDonald's,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q38076
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Salesforce,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q941127
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,American Express,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q194360
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,American Express,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q194360
ExxonMobil,http://www.wikidata.org/prop/direct/P3320,Ursula Burns,http://www.wikidata.org/prop/direct/P463,American Express,http://www.wikidata.org/prop/direct/P3320,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q194360
ExxonMobil,http://www.wikidata.org/prop/direct/P3320,Kenneth Frazier,http://www.wikidata.org/prop/direct/P108,Merck & Co.,http://www.wikidata.org/prop/direct/P3320,http://www.wikidata.org/prop/direct/P108,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q247489
Cisco,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,McDonald's,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q38076
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,American Express,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q194360
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Caterpillar Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q459965
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Goldman Sachs,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q193326
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,American Express,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q194360
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Salesforce,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q941127
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Merck & Co.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q247489
ExxonMobil,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Morgan Stanley,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q334204
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Wells Fargo,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q744149
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Goldman Sachs,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q193326
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Caterpillar Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q459965
Cisco,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Morgan Stanley,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q334204
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Q37156,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q37156
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,The Coca-Cola Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q3295867
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,The Coca-Cola Company,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q3295867
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,The Coca-Cola Company,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q3295867
ExxonMobil,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Q37156,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q37156
ExxonMobil,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Q37156,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q156238,http://www.wikidata.org/entity/Q37156
Cisco,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Wells Fargo,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q744149
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Q37156,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q37156
Cisco,http://www.wikidata.org/prop/direct/P463,Linux Foundation,http://www.wikidata.org/prop/direct/P527,Q37156,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q37156
Cisco,http://www.wikidata.org/prop/direct/P1037,John Chambers,http://www.wikidata.org/prop/direct/P108,Q37156,http://www.wikidata.org/prop/direct/P1037,http://www.wikidata.org/prop/direct/P108,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q37156
Cisco,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Q37156,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q37156
Cisco,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,The Coca-Cola Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q3295867
Cisco,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,T-Mobile US,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q3511885
